tradeline_id,report_id,creditor_name,account_reference,account_type,account_status_raw,section_group,date_opened,date_reported,last_activity_date,high_credit,credit_limit,balance,past_due_amount,late_30_count,late_60_count,late_90_count,bureau_source,credit_utilization_ratio,account_age_months,is_derogatory_flag
4118,415,Ally Financial,ACCT0004118,Mortgage,AS AGREED,OPEN,2011-12-05,2023-05-20,2023-02-05,532394,532394,306463,0,0,0,0,TU,0.5756,139,0
4119,415,Rocket Mortgage,ACCT0004119,Revolving,AS AGREED,OPEN,2018-07-09,2023-06-10,2023-05-27,10000,10000,2238,0,0,0,0,EF,0.2238,60,0
4120,415,Toyota Motor Credit,ACCT0004120,Revolving,AS AGREED,OPEN,2015-06-16,2023-06-23,2022-12-14,300,300,39,0,0,0,0,XP/TU,0.13,97,0
4121,415,Capital One,ACCT0004121,Revolving,AS AGREED,OPEN,2012-12-19,2023-06-18,2023-06-06,1500,1500,101,0,0,0,0,TU,0.0673,127,0
4122,415,Marcus by Goldman,ACCT0004122,Auto,AS AGREED,OPEN,2016-07-31,2023-05-25,2023-02-25,18374,0,8529,0,0,0,0,TU/EF,,84,0
4123,415,Regions Bank,ACCT0004123,Auto,AS AGREED,OPEN,2023-04-05,2023-06-07,2023-04-13,9089,0,5992,0,0,0,0,XP/TU,,3,0
4124,415,LVNV Funding,ACCT0004124,Mortgage,AS AGREED,OPEN,2020-06-04,2023-06-25,2023-03-01,562673,562673,491322,0,0,0,0,EF,0.8732,37,0
4125,415,Bank of America,ACCT0004125,Other,AS AGREED,OPEN,2022-02-28,2023-06-30,2023-04-03,15000,15000,7984,0,0,0,0,XP/TU,0.5323,17,0
4126,415,AT&T,ACCT0004126,Installment,AS AGREED,OPEN,2020-01-11,2023-06-02,2023-03-12,39571,0,32344,0,0,0,0,TU/EF,,42,0
4127,415,SoFi,ACCT0004127,Installment,AS AGREED,OPEN,2021-09-17,2023-06-01,2022-12-02,18069,0,8395,0,0,0,0,XP,,22,0
4128,416,AT&T,ACCT0004128,Revolving,AS AGREED,OPEN,2016-02-09,2023-12-07,2023-11-17,500,500,54,0,0,0,0,XP,0.108,95,0
4129,416,American Express,ACCT0004129,Other,AS AGREED,OPEN,2023-01-12,2023-11-28,2023-10-28,7500,7500,5402,0,0,0,0,XP/EF,0.7203,12,0
4130,416,LendingClub,ACCT0004130,Revolving,PAID,CLOSED,2017-05-08,2023-11-27,2023-07-15,10000,10000,0,0,0,0,0,XP/TU,0.0,80,0
4131,416,Pennymac,ACCT0004131,Auto,PAID,CLOSED,2011-10-30,2023-11-25,2023-08-01,64236,0,0,0,0,0,0,XP,,147,0
4132,416,Citi,ACCT0004132,Other,AS AGREED,OPEN,2013-10-18,2023-11-21,2023-10-23,2000,2000,463,0,0,0,0,XP/TU/EF,0.2315,123,0
4133,416,Marcus by Goldman,ACCT0004133,Auto,AS AGREED,OPEN,2010-02-02,2023-12-09,2023-06-29,62433,0,44132,0,0,0,0,XP/TU,,167,0
4134,416,Truist,ACCT0004134,Auto,AS AGREED,OPEN,2022-09-07,2024-01-01,2023-10-06,22410,0,15592,0,0,0,0,XP/TU/EF,,16,0
4135,416,Ford Motor Credit,ACCT0004135,Installment,AS AGREED,OPEN,2010-07-05,2023-11-24,2023-09-09,51551,0,28556,0,0,0,0,XP,,162,0
4136,416,Portfolio Recovery,ACCT0004136,Installment,AS AGREED,OPEN,2020-02-21,2023-11-17,2023-10-22,7108,0,4575,0,0,0,0,XP/TU/EF,,47,0
4137,416,GEMB/JCP,ACCT0004137,Auto,AS AGREED,OPEN,2017-03-13,2023-11-23,2023-10-19,12892,0,3703,0,0,0,0,XP,,82,0
4138,417,HSBC,ACCT0004138,Other,PAID,CLOSED,2022-10-03,2024-02-29,2023-08-18,15000,15000,0,0,0,0,0,XP/TU,0.0,18,0
4139,417,Capital One,ACCT0004139,Revolving,AS AGREED,OPEN,2018-12-07,2024-03-28,2023-09-12,500,500,138,0,0,0,0,TU,0.276,64,0
4140,417,Bank of America,ACCT0004140,Revolving,AS AGREED,OPEN,2020-10-10,2024-02-21,2023-11-15,5000,5000,718,0,0,0,0,XP/TU/EF,0.1436,42,0
4141,417,Synchrony,ACCT0004141,Mortgage,AS AGREED,OPEN,2015-10-02,2024-03-18,2023-12-17,424743,424743,223770,0,0,0,0,TU,0.5268,102,0
4142,417,Ford Motor Credit,ACCT0004142,Mortgage,AS AGREED,OPEN,2015-07-23,2024-03-08,2024-03-08,587977,587977,287938,0,0,0,0,EF,0.4897,105,0
4143,417,Marcus by Goldman,ACCT0004143,Mortgage,AS AGREED,OPEN,2023-08-11,2024-04-04,2024-01-08,245909,245909,110824,0,0,0,0,XP/TU/EF,0.4507,8,0
4144,417,Discover,ACCT0004144,Revolving,AS AGREED,OPEN,2023-07-29,2024-03-01,2023-09-09,3000,3000,361,0,0,0,0,TU/EF,0.1203,9,0
4145,417,Navy Federal,ACCT0004145,Mortgage,AS AGREED,OPEN,2016-06-21,2024-03-22,2023-09-12,422776,422776,256645,0,0,0,0,XP/TU/EF,0.607,94,0
4146,417,Rocket Mortgage,ACCT0004146,Revolving,AS AGREED,OPEN,2018-11-19,2024-03-02,2023-12-29,2000,2000,182,0,0,0,0,TU,0.091,65,0
4147,418,Upgrade,ACCT0004147,Auto,AS AGREED,OPEN,2024-05-21,2024-08-30,2024-07-28,11278,0,1606,0,0,0,0,XP/TU/EF,,3,0
4148,418,Sallie Mae,ACCT0004148,Installment,AS AGREED,OPEN,2016-07-13,2024-08-19,2024-04-27,43707,0,29144,0,0,0,0,XP/TU/EF,,97,0
4149,418,Chase,ACCT0004149,Mortgage,AS AGREED,OPEN,2011-10-04,2024-07-16,2024-02-17,120048,120048,57773,0,0,0,0,TU/EF,0.4812,154,0
4150,418,American Express,ACCT0004150,Other,AS AGREED,OPEN,2013-04-25,2024-08-30,2024-05-16,1000,1000,330,0,0,0,0,XP/TU/EF,0.33,136,0
4151,418,Midland Credit,ACCT0004151,Revolving,CLOSED,CLOSED,2024-04-26,2024-07-19,2024-03-09,1500,1500,0,0,0,0,0,XP/TU,0.0,4,0
4152,418,Navy Federal,ACCT0004152,Mortgage,AS AGREED,OPEN,2013-02-26,2024-08-16,2024-04-21,224937,224937,143263,0,0,0,0,XP/EF,0.6369,138,0
4153,418,GEMB/JCP,ACCT0004153,Mortgage,AS AGREED,OPEN,2020-09-12,2024-08-04,2024-03-24,424369,424369,320225,0,0,0,0,TU/EF,0.7546,47,0
4154,418,Rocket Mortgage,ACCT0004154,Installment,AS AGREED,OPEN,2012-08-14,2024-08-09,2024-01-23,19493,0,4750,0,0,0,0,TU,,144,0
4155,418,Upgrade,ACCT0004155,Mortgage,PAID,CLOSED,2023-08-09,2024-08-05,2024-02-24,403623,403623,0,0,0,0,0,TU,0.0,12,0
4156,418,Ally Financial,ACCT0004156,Revolving,AS AGREED,OPEN,2013-12-05,2024-07-31,2024-07-29,2000,2000,285,0,0,0,0,EF,0.1425,128,0
4157,418,Sallie Mae,ACCT0004157,Revolving,AS AGREED,OPEN,2024-04-25,2024-07-21,2024-02-02,750,750,69,0,0,0,0,TU/EF,0.092,4,0
4158,418,Jefferson Capital,ACCT0004158,Installment,AS AGREED,OPEN,2010-01-22,2024-08-18,2024-06-22,49426,0,23392,0,0,0,0,TU,,175,0
4159,419,Cavalry Portfolio,ACCT0004159,Mortgage,AS AGREED,OPEN,2009-09-27,2022-06-07,2022-05-06,150843,150843,100688,0,0,0,0,TU,0.6675,153,0
4160,419,Santander,ACCT0004160,Auto,AS AGREED,OPEN,2018-04-27,2022-05-05,2022-02-23,46938,0,19598,0,0,0,0,EF,,50,0
4161,419,USAA,ACCT0004161,Mortgage,AS AGREED,OPEN,2022-03-12,2022-06-06,2022-01-02,402515,402515,258370,0,0,0,0,EF,0.6419,3,0
4162,419,Upgrade,ACCT0004162,Installment,AS AGREED,OPEN,2015-12-12,2022-05-23,2022-03-04,52562,0,33801,0,0,0,0,XP/EF,,78,0
4163,419,Regions Bank,ACCT0004163,Installment,AS AGREED,OPEN,2020-01-11,2022-05-21,2021-12-24,25421,0,5638,0,0,0,0,TU,,29,0
4164,419,LendingClub,ACCT0004164,Other,AS AGREED,OPEN,2017-11-01,2022-06-04,2022-02-23,3000,3000,870,0,0,0,0,EF,0.29,55,0
4165,419,Chase,ACCT0004165,Revolving,AS AGREED,OPEN,2022-03-12,2022-06-05,2022-05-12,2000,2000,179,0,0,0,0,XP/TU/EF,0.0895,3,0
4166,419,Navient,ACCT0004166,Mortgage,PAID,CLOSED,2014-10-24,2022-04-29,2021-12-04,159672,159672,0,0,0,0,0,TU/EF,0.0,92,0
4167,420,Quicken Loans,ACCT0004167,Auto,AS AGREED,OPEN,2017-04-30,2022-08-25,2022-06-17,37377,0,6525,0,0,0,0,TU,,66,0
4168,420,Ford Motor Credit,ACCT0004168,Auto,AS AGREED,OPEN,2015-02-19,2022-08-28,2022-08-24,35017,0,9664,0,0,0,0,XP,,92,0
4169,420,Quicken Loans,ACCT0004169,Mortgage,AS AGREED,OPEN,2017-03-15,2022-09-09,2022-07-29,530721,530721,144569,0,0,0,0,TU/EF,0.2724,67,0
4170,420,HSBC,ACCT0004170,Mortgage,CLOSED,CLOSED,2011-06-09,2022-09-14,2022-03-21,378864,378864,0,0,0,0,0,TU/EF,0.0,136,0
4171,420,Pennymac,ACCT0004171,Revolving,PAID,CLOSED,2022-04-28,2022-09-16,2022-05-15,3000,3000,0,0,0,0,0,XP/EF,0.0,6,0
4172,421,AT&T,ACCT0004172,Auto,AS AGREED,OPEN,2010-11-18,2023-05-02,2023-02-22,41999,0,26587,0,0,0,0,TU,,150,0
4173,421,HSBC,ACCT0004173,Mortgage,AS AGREED,OPEN,2011-03-11,2023-04-23,2023-01-16,354677,354677,268771,0,0,0,0,XP/EF,0.7578,146,0
4174,421,GTE Southwest,ACCT0004174,Other,CLOSED,CLOSED,2022-03-03,2023-05-03,2023-01-28,15000,15000,0,0,0,0,0,XP/EF,0.0,14,0
4175,421,Toyota Motor Credit,ACCT0004175,Other,AS AGREED,OPEN,2014-01-07,2023-04-12,2023-02-17,2000,2000,1226,0,0,0,0,XP/EF,0.613,112,0
4176,421,Barclays,ACCT0004176,Revolving,AS AGREED,OPEN,2010-10-20,2023-03-29,2022-12-19,15000,15000,3495,0,0,0,0,XP/TU/EF,0.233,151,0
4177,421,American Express,ACCT0004177,Auto,PAID,CLOSED,2020-10-16,2023-04-14,2023-02-22,13595,0,0,0,0,0,0,XP,,31,0
4178,421,Cavalry Portfolio,ACCT0004178,Auto,PAID,CLOSED,2022-11-04,2023-04-26,2023-02-21,59862,0,0,0,0,0,0,XP/EF,,6,0
4179,421,Portfolio Recovery,ACCT0004179,Other,AS AGREED,OPEN,2020-03-04,2023-03-31,2023-03-10,7500,7500,3481,0,0,0,0,XP,0.4641,38,0
4180,421,Capital One,ACCT0004180,Installment,AS AGREED,OPEN,2021-10-26,2023-04-07,2022-10-17,35297,0,26061,0,0,0,0,EF,,19,0
4181,421,Verizon,ACCT0004181,Other,AS AGREED,OPEN,2010-06-14,2023-04-05,2022-09-22,10000,10000,6598,0,0,0,0,TU/EF,0.6598,155,0
4182,422,Discover,ACCT0004182,Revolving,AS AGREED,OPEN,2011-09-28,2023-04-24,2023-02-10,750,750,97,0,0,0,0,XP,0.1293,140,0
4183,422,HSBC,ACCT0004183,Installment,AS AGREED,OPEN,2012-09-25,2023-04-21,2022-10-29,26565,0,20199,0,0,0,0,XP/EF,,128,0
4184,422,Discover,ACCT0004184,Auto,AS AGREED,OPEN,2009-09-03,2023-04-19,2023-03-21,8241,0,3046,0,0,0,0,TU/EF,,164,0
4185,422,Wells Fargo,ACCT0004185,Other,AS AGREED,OPEN,2021-09-15,2023-05-17,2023-05-08,300,300,233,0,0,0,0,TU,0.7767,20,0
4186,422,Ally Financial,ACCT0004186,Revolving,AS AGREED,OPEN,2012-05-19,2023-04-20,2022-11-11,2000,2000,450,0,0,0,0,TU/EF,0.225,132,0
4187,422,Quicken Loans,ACCT0004187,Auto,PAID,CLOSED,2014-02-11,2023-05-18,2022-12-03,26951,0,0,-272,0,0,0,XP,,111,0
4188,422,Rocket Mortgage,ACCT0004188,Auto,CLOSED,CLOSED,2010-03-09,2023-05-07,2022-11-15,55727,0,0,0,0,0,0,XP/EF,,158,0
4189,422,Barclays,ACCT0004189,Other,AS AGREED,OPEN,2009-06-01,2023-05-11,2023-02-18,1500,1500,1121,0,0,0,0,XP/TU,0.7473,167,0
4190,422,Cavalry Portfolio,ACCT0004190,Installment,AS AGREED,OPEN,2013-12-26,2023-05-01,2022-12-07,60609,0,44275,0,0,0,0,XP/EF,,113,0
4191,422,GTE Southwest,ACCT0004191,Other,AS AGREED,OPEN,2023-02-23,2023-05-19,2023-01-02,3000,3000,2090,0,0,0,0,XP/EF,0.6967,3,0
4192,422,Wells Fargo,ACCT0004192,Revolving,AS AGREED,OPEN,2012-12-10,2023-05-19,2023-04-11,1000,1000,251,0,0,0,0,TU,0.251,125,0
4193,422,HSBC,ACCT0004193,Auto,AS AGREED,OPEN,2012-04-12,2023-04-25,2023-03-20,19798,0,8023,0,0,0,0,TU/EF,,133,0
4194,422,Verizon,ACCT0004194,Auto,AS AGREED,OPEN,2011-01-01,2023-05-17,2023-03-16,60450,0,30482,0,0,0,0,XP/EF,,148,0
4195,422,AT&T,ACCT0004195,Auto,AS AGREED,OPEN,2011-04-21,2023-04-27,2023-03-17,59881,0,19074,0,0,0,0,TU/EF,,145,0
4196,422,PNC Bank,ACCT0004196,Other,AS AGREED,OPEN,2020-01-21,2023-05-22,2022-11-14,300,300,89,0,0,0,0,XP,0.2967,40,0
4197,423,Portfolio Recovery,ACCT0004197,Mortgage,CUR WAS 30,DEROGATORY,2020-07-16,2020-09-26,2020-05-18,556227,556227,231303,20057,1,0,0,XP/TU/EF,0.4158,3,1
4198,423,HSBC,ACCT0004198,Other,CUR WAS 90,DEROGATORY,2018-04-12,2020-09-12,2020-02-25,5000,5000,2853,405,2,3,1,XP/TU,0.5706,30,1
4199,423,Regions Bank,ACCT0004199,Other,CUR WAS 60,DEROGATORY,2013-09-10,2020-10-09,2020-08-12,15000,15000,12406,2027,2,1,0,XP,0.8271,85,1
4200,423,Barclays,ACCT0004200,Auto,CUR WAS 30,DEROGATORY,2011-07-04,2020-09-01,2020-05-29,52277,0,45362,14039,2,0,0,XP/EF,,111,1
4201,423,Navient,ACCT0004201,Revolving,CUR WAS 60,DEROGATORY,2013-11-26,2020-09-13,2020-08-24,5000,5000,4135,1177,3,2,0,TU/EF,0.827,83,1
4202,423,Truist,ACCT0004202,Auto,CUR WAS 60,DEROGATORY,2016-07-30,2020-09-22,2020-07-01,29762,0,8108,2237,4,3,0,XP/TU,,51,1
4203,423,Citi,ACCT0004203,Revolving,AS AGREED,OPEN,2013-09-07,2020-09-02,2020-07-28,15000,15000,11489,0,0,0,0,XP/TU/EF,0.7659,85,0
4204,423,PNC Bank,ACCT0004204,Installment,AS AGREED,OPEN,2020-01-15,2020-09-03,2020-02-25,42403,0,5254,0,0,0,0,TU/EF,,9,0
4205,423,Midland Credit,ACCT0004205,Installment,COLLECTION,DEROGATORY,2020-03-06,2020-10-09,2020-03-30,11063,0,5361,5361,4,1,2,XP/TU,,7,1
4206,423,Verizon,ACCT0004206,Other,CUR WAS 90,DEROGATORY,2009-02-26,2020-10-06,2020-08-22,10000,10000,2012,-196,2,1,1,XP/TU,0.2012,140,1
4207,423,KeyBank,ACCT0004207,Auto,AS AGREED,OPEN,2014-12-29,2020-08-27,2020-08-26,48388,0,39712,0,0,0,0,XP/TU,,70,0
4208,423,Synchrony,ACCT0004208,Revolving,AS AGREED,OPEN,2010-10-25,2020-09-27,2020-04-26,750,750,892,0,0,0,0,XP/EF,1.1893,120,0
4209,423,Quicken Loans,ACCT0004209,Auto,CHARGE OFF,DEROGATORY,2014-01-12,2020-10-06,2020-08-06,40967,0,38332,38332,3,2,2,XP/TU/EF,,81,1
4210,423,Jefferson Capital,ACCT0004210,Auto,CHARGE OFF,DEROGATORY,2013-06-16,2020-08-28,2020-05-17,9597,0,5881,5881,7,4,1,XP/EF,,88,1
4211,424,Fifth Third,ACCT0004211,Revolving,CHARGE OFF,DEROGATORY,2016-03-02,2021-02-15,2021-01-19,7500,7500,6629,6629,2,4,3,TU/EF,0.8839,60,1
4212,424,Wells Fargo,ACCT0004212,Installment,CUR WAS 90,DEROGATORY,2012-09-06,2021-03-06,2021-02-18,53658,0,25891,6298,3,3,1,TU,,102,1
4213,424,Upgrade,ACCT0004213,Other,CUR WAS 60,DEROGATORY,2020-08-13,2021-02-05,2021-01-17,300,300,67,19,2,3,0,TU/EF,0.2233,7,1
4214,424,Sallie Mae,ACCT0004214,Mortgage,CUR WAS 90,DEROGATORY,2018-11-12,2021-02-16,2020-12-18,519910,519910,413000,21378,3,2,1,XP/EF,0.7944,28,1
4215,424,Truist,ACCT0004215,Mortgage,CUR WAS 30,DEROGATORY,2012-05-25,2021-02-28,2020-12-27,354677,354677,200941,15599,3,0,0,XP/TU,0.5665,106,1
4216,424,Rocket Mortgage,ACCT0004216,Mortgage,COLLECTION,DEROGATORY,2019-09-01,2021-02-18,2021-02-07,181419,181419,109726,109726,2,0,0,XP/EF,0.6048,18,1
4217,424,AT&T,ACCT0004217,Revolving,CUR WAS 90,DEROGATORY,2011-02-07,2021-03-21,2021-01-06,15000,15000,13418,784,2,2,1,TU/EF,0.8945,121,1
4218,424,Quicken Loans,ACCT0004218,Installment,AS AGREED,OPEN,2016-10-23,2021-03-19,2020-12-27,44775,0,6432,0,0,0,0,XP/TU,,53,0
4219,424,Rocket Mortgage,ACCT0004219,Other,CUR WAS 60,DEROGATORY,2015-08-01,2021-03-03,2021-02-15,7500,7500,5357,1376,4,1,0,XP/TU,0.7143,67,1
4220,424,Regions Bank,ACCT0004220,Installment,AS AGREED,OPEN,2020-12-21,2021-02-23,2021-01-22,52440,0,36673,0,0,0,0,XP/TU,,3,0
4221,424,Midland Credit,ACCT0004221,Revolving,CHARGE OFF,DEROGATORY,2010-04-21,2021-03-16,2020-09-21,1500,1500,1192,1192,3,3,2,TU,0.7947,131,1
4222,425,Pennymac,ACCT0004222,Revolving,CUR WAS 30,DEROGATORY,2019-09-27,2021-06-20,2021-01-29,750,750,857,296,1,0,0,EF,1.1427,22,1
4223,425,Portfolio Recovery,ACCT0004223,Revolving,CHARGE OFF,DEROGATORY,2017-03-07,2021-06-29,2021-03-14,10000,10000,6800,6800,2,5,3,TU/EF,0.68,52,1
4224,425,Truist,ACCT0004224,Revolving,CHARGE OFF,DEROGATORY,2019-08-25,2021-07-16,2021-05-11,750,750,727,727,5,2,1,XP/EF,0.9693,23,1
4225,425,GEMB/JCP,ACCT0004225,Other,COLLECTION,DEROGATORY,2018-11-24,2021-06-25,2021-05-24,3000,3000,2580,2580,5,2,1,XP,0.86,32,1
4226,425,HSBC,ACCT0004226,Mortgage,CHARGE OFF,DEROGATORY,2021-05-19,2021-06-05,2021-05-23,551778,551778,245379,245379,5,4,1,XP,0.4447,2,1
4227,425,Discover,ACCT0004227,Mortgage,AS AGREED,OPEN,2021-03-04,2021-07-08,2021-05-19,273350,273350,120432,0,0,0,0,XP/TU,0.4406,4,0
4228,426,AT&T,ACCT0004228,Auto,COLLECTION,DEROGATORY,2010-03-13,2022-04-23,2021-12-09,18217,0,11025,11025,4,0,1,XP,,146,1
4229,426,PNC Bank,ACCT0004229,Installment,CUR WAS 30,DEROGATORY,2016-08-31,2022-05-08,2022-03-13,57994,0,32257,8533,1,0,0,TU/EF,,69,1
4230,426,Toyota Motor Credit,ACCT0004230,Installment,CUR WAS 60,DEROGATORY,2015-11-24,2022-05-03,2021-11-14,25668,0,17165,2377,4,3,0,TU,,78,1
4231,426,LendingClub,ACCT0004231,Revolving,AS AGREED,OPEN,2015-02-09,2022-05-24,2022-03-30,300,300,310,0,0,0,0,XP,1.0333,87,0
4232,426,Regions Bank,ACCT0004232,Mortgage,CLOSED,CLOSED,2014-04-19,2022-05-04,2022-05-04,548073,548073,0,0,0,0,0,TU,0.0,97,0
4233,426,Santander,ACCT0004233,Revolving,CUR WAS 90,DEROGATORY,2022-05-19,2022-04-17,2022-02-06,10000,10000,10100,1152,4,1,1,TU,1.01,0,1
4234,426,Citi,ACCT0004234,Installment,AS AGREED,OPEN,2020-11-23,2022-05-01,2021-10-24,61353,0,43258,0,0,0,0,EF,,18,0
4235,426,Synchrony,ACCT0004235,Installment,COLLECTION,DEROGATORY,2012-01-26,2022-05-25,2021-12-13,39824,0,25120,25120,3,3,2,TU/EF,,124,1
4236,426,Regions Bank,ACCT0004236,Auto,AS AGREED,OPEN,2022-04-29,2022-05-02,2022-04-16,18916,0,12854,0,0,0,0,XP/TU,,1,0
4237,426,LendingClub,ACCT0004237,Installment,COLLECTION,DEROGATORY,2017-04-17,2022-04-17,2022-03-23,21712,0,6105,6105,3,0,2,XP/TU,,61,1
4238,427,Citi,ACCT0004238,Mortgage,AS AGREED,OPEN,2009-05-30,2022-05-04,2022-01-09,530789,530789,84322,0,0,0,0,TU/EF,0.1589,156,0
4239,427,PNC Bank,ACCT0004239,Revolving,AS AGREED,OPEN,2009-09-13,2022-03-30,2021-09-26,1000,1000,75,0,0,0,0,XP/TU/EF,0.075,152,0
4240,427,SoFi,ACCT0004240,Auto,AS AGREED,OPEN,2013-07-21,2022-04-23,2022-03-30,29122,0,17688,0,0,0,0,TU,,106,0
4241,427,American Express,ACCT0004241,Mortgage,CLOSED,CLOSED,2013-07-14,2022-04-28,2021-12-23,271623,271623,0,0,0,0,0,XP/TU/EF,0.0,106,0
4242,427,PNC Bank,ACCT0004242,Installment,AS AGREED,OPEN,2012-07-22,2022-04-18,2022-04-13,63826,0,39774,0,0,0,0,XP,,118,0
4243,427,Ally Financial,ACCT0004243,Installment,AS AGREED,OPEN,2020-01-30,2022-03-20,2021-12-25,61136,0,31532,0,0,2,0,EF,,28,0
4244,427,Upgrade,ACCT0004244,Installment,PAID,CLOSED,2021-07-29,2022-04-04,2021-09-25,22522,0,0,0,0,0,0,TU/EF,,10,0
4245,427,Truist,ACCT0004245,Mortgage,AS AGREED,OPEN,2019-12-14,2022-03-20,2021-11-08,478801,478801,98803,0,0,0,0,TU,0.2064,29,0
4246,428,Regions Bank,ACCT0004246,Revolving,PAID,CLOSED,2012-08-04,2022-08-11,2022-05-24,750,750,0,0,0,0,0,EF,0.0,121,0
4247,428,Fifth Third,ACCT0004247,Other,AS AGREED,OPEN,2015-08-30,2022-09-03,2022-05-27,1000,1000,653,0,0,0,0,EF,0.653,85,0
4248,428,Santander,ACCT0004248,Installment,AS AGREED,OPEN,2019-11-17,2022-07-28,2022-02-19,32267,0,24352,0,0,0,0,TU/EF,,34,0
4249,428,SoFi,ACCT0004249,Installment,PAID,CLOSED,2009-02-16,2022-08-16,2022-05-14,59309,0,0,0,0,0,0,XP/TU/EF,,163,0
4250,428,Jefferson Capital,ACCT0004250,Revolving,AS AGREED,OPEN,2014-08-19,2022-08-16,2022-02-14,1000,1000,77,0,0,0,0,EF,0.077,97,0
4251,428,Upgrade,ACCT0004251,Other,AS AGREED,OPEN,2021-08-12,2022-08-06,2022-07-01,3000,3000,984,0,0,0,0,TU,0.328,13,0
4252,428,Bank of America,ACCT0004252,Installment,CLOSED,CLOSED,2011-07-02,2022-08-22,2022-03-14,5741,0,0,0,0,0,0,XP,,134,0
4253,428,PNC Bank,ACCT0004253,Revolving,AS AGREED,OPEN,2021-03-23,2022-09-01,2022-03-10,300,300,27,0,0,0,0,XP/TU,0.09,18,0
4254,428,GTE Southwest,ACCT0004254,Auto,AS AGREED,OPEN,2021-01-21,2022-08-11,2022-06-29,9709,0,7834,0,0,0,0,EF,,20,0
4255,428,Portfolio Recovery,ACCT0004255,Installment,AS AGREED,OPEN,2010-05-02,2022-08-17,2022-06-24,24736,0,20441,0,0,0,0,TU/EF,,148,0
4256,428,American Express,ACCT0004256,Mortgage,AS AGREED,OPEN,2009-06-22,2022-08-06,2022-06-30,569466,569466,121569,0,0,0,0,TU/EF,0.2135,159,0
4257,428,Regions Bank,ACCT0004257,Auto,PAID,CLOSED,2010-10-19,2022-08-24,2022-04-29,47791,0,0,0,0,0,0,EF,,143,0
4258,428,Portfolio Recovery,ACCT0004258,Revolving,CLOSED,CLOSED,2020-01-02,2022-08-24,2022-07-19,5000,5000,0,0,0,0,0,XP/TU,0.0,32,0
4259,428,Regions Bank,ACCT0004259,Mortgage,AS AGREED,OPEN,2012-03-13,2022-08-04,2022-05-18,327956,327956,241743,0,0,0,0,TU,0.7371,126,0
4260,428,Synchrony,ACCT0004260,Auto,CLOSED,CLOSED,2012-12-22,2022-09-04,2022-07-13,61773,0,0,0,0,0,0,XP/EF,,117,0
4261,429,GTE Southwest,ACCT0004261,Auto,AS AGREED,OPEN,2010-05-12,2023-05-22,2022-12-17,22143,0,17438,0,0,0,0,XP/TU,,157,0
4262,429,Ford Motor Credit,ACCT0004262,Revolving,AS AGREED,OPEN,2012-08-03,2023-05-17,2023-02-16,2000,2000,322,0,0,0,0,XP,0.161,130,0
4263,429,Discover,ACCT0004263,Revolving,AS AGREED,OPEN,2009-08-27,2023-05-09,2023-04-14,7500,7500,123,0,0,0,0,EF,0.0164,166,0
4264,429,Sallie Mae,ACCT0004264,Mortgage,AS AGREED,OPEN,2014-04-15,2023-04-29,2022-12-18,373660,373660,175440,0,0,0,0,XP/TU,0.4695,110,0
4265,429,Capital One,ACCT0004265,Other,AS AGREED,OPEN,2010-01-13,2023-05-04,2022-12-09,1500,1500,731,0,0,0,0,XP,0.4873,161,0
4266,429,Pennymac,ACCT0004266,Installment,AS AGREED,OPEN,2012-03-27,2023-05-23,2022-11-10,7502,0,5920,0,0,0,0,TU/EF,,135,0
4267,429,Verizon,ACCT0004267,Revolving,AS AGREED,OPEN,2014-03-19,2023-05-28,2023-02-28,1500,1500,38,0,0,0,0,XP/TU/EF,0.0253,111,0
4268,430,Midland Credit,ACCT0004268,Auto,PAID,CLOSED,2013-04-14,2020-09-14,2020-04-06,41005,0,0,0,0,0,0,EF,,90,0
4269,430,PNC Bank,ACCT0004269,Auto,PAID,CLOSED,2019-03-12,2020-08-21,2020-07-24,41588,0,0,0,0,0,0,XP/TU,,19,0
4270,430,Regions Bank,ACCT0004270,Installment,AS AGREED,OPEN,2012-03-25,2020-08-21,2020-03-09,62857,0,47539,0,0,0,0,XP/TU,,103,0
4271,430,Rocket Mortgage,ACCT0004271,Mortgage,AS AGREED,OPEN,2011-05-11,2020-08-23,2020-06-18,155750,155750,77835,0,0,0,0,XP/TU/EF,0.4997,113,0
4272,430,KeyBank,ACCT0004272,Mortgage,AS AGREED,OPEN,2016-02-11,2020-08-21,2020-04-28,244259,244259,90913,0,0,0,0,XP/EF,0.3722,56,0
4273,430,Toyota Motor Credit,ACCT0004273,Installment,AS AGREED,OPEN,2017-05-01,2020-10-01,2020-05-30,33143,0,28729,0,0,0,0,XP/TU,,41,0
4274,430,Cavalry Portfolio,ACCT0004274,Auto,AS AGREED,OPEN,2015-06-22,2020-09-20,2020-06-17,54527,0,26524,0,0,0,0,TU,,64,0
4275,430,Bank of America,ACCT0004275,Installment,AS AGREED,OPEN,2010-03-11,2020-09-01,2020-08-17,47523,0,27280,0,0,0,0,EF,,127,0
4276,430,Cavalry Portfolio,ACCT0004276,Mortgage,CLOSED,CLOSED,2012-11-07,2020-08-29,2020-05-21,213746,213746,0,0,0,0,0,XP,0.0,95,0
4277,430,Upgrade,ACCT0004277,Mortgage,AS AGREED,OPEN,2016-03-04,2020-09-01,2020-06-21,350117,350117,114552,0,0,0,0,TU,0.3272,55,0
